4.802343563825233197e+00,4.802343563825233197e+00,2.892309739346941910e+00
4.801983131835994456e+00,4.801983131835994456e+00,2.734781957878845482e+00
4.801642504971584735e+00,4.801642504971584735e+00,2.583870674587954053e+00
4.801321766122924828e+00,4.801321766122924828e+00,2.439552808432770448e+00
4.801022207884468429e+00,4.801022207884468429e+00,2.301783103053377744e+00
4.800745881418589711e+00,4.800745881418589711e+00,2.170502140746612962e+00
4.800494332706146672e+00,4.800494332706146672e+00,2.045633626087470347e+00
4.800268716064770125e+00,4.800268716064770125e+00,1.927083253110747352e+00
4.800069937176884238e+00,4.800069937176884238e+00,1.814739315096996375e+00
4.799898710306967686e+00,4.799898710306967686e+00,1.708473767976355084e+00
4.799755582270739396e+00,4.799755582270739396e+00,1.608143483972177101e+00
4.799640944541569532e+00,4.799640944541569532e+00,1.513591626660774292e+00
4.799555040833196173e+00,4.799555040833196173e+00,1.424649110362872007e+00
4.799497972877985852e+00,4.799497972877985852e+00,1.341136113657521056e+00
4.799469705533964792e+00,4.799469705533964792e+00,1.262863619590553821e+00
4.799470071759445844e+00,4.799470071759445844e+00,1.189634957504580814e+00
4.799498777749801270e+00,4.799498777749801270e+00,1.121247324052870420e+00
4.799555408419511338e+00,4.799555408419511338e+00,1.057493263933902083e+00
4.799639433353815932e+00,4.799639433353815932e+00,9.981620940819301291e-01
4.799750213315952863e+00,4.799750213315952863e+00,9.430412583098910506e-01
4.799887007364179503e+00,4.799887007364179503e+00,8.919176025619118819e-01
4.800048980602005244e+00,4.800048980602005244e+00,8.445785638518934491e-01
4.800235212553255693e+00,4.800235212553255693e+00,8.008132685336259993e-01
4.800444706120972072e+00,4.800444706120972072e+00,7.604135376974954230e-01
4.800676397057144662e+00,4.800676397057144662e+00,7.231747991912783613e-01
4.800929163840863545e+00,4.800929163840863545e+00,6.888969070297856767e-01
4.801201837837881570e+00,4.801201837837881570e+00,6.573848698363493614e-01
4.801493213597029630e+00,4.801493213597029630e+00,6.284494905204994764e-01
4.801802059129752998e+00,4.801802059129752998e+00,6.019079197275445381e-01
4.802127126019051673e+00,4.802127126019051673e+00,5.775841257869080980e-01
4.802467159212771008e+00,4.802467159212771008e+00,5.553092840176983014e-01
4.802820906372141430e+00,4.802820906372141430e+00,5.349220883845478003e-01
