t, u_learned, v_learned
1.760320641282564935e+01, 9.023178462750320872e-01, 1.206457286231739534e+00
1.765130260521042160e+01, 9.021939414374674504e-01, 1.206462970230036014e+00
1.769939879759519030e+01, 9.020715751431203078e-01, 1.206468551539026102e+00
1.774749498997995900e+01, 9.019507286760574116e-01, 1.206474032027602838e+00
1.779559118236472770e+01, 9.018313835650176857e-01, 1.206479413517905108e+00
1.784368737474949995e+01, 9.017135215582979813e-01, 1.206484697798861250e+00
1.789178356713426865e+01, 9.015971246213986268e-01, 1.206489886626688657e+00
1.793987975951903735e+01, 9.014821749347120550e-01, 1.206494981725374727e+00
1.798797595190380605e+01, 9.013686548912546170e-01, 1.206499984787138713e+00
1.803607214428857830e+01, 9.012565470944415846e-01, 1.206504897472876925e+00
1.808416833667334700e+01, 9.011458343559060058e-01, 1.206509721412587499e+00
1.813226452905811570e+01, 9.010364996933599713e-01, 1.206514458205780072e+00
1.818036072144288440e+01, 9.009285263284996237e-01, 1.206519109421863245e+00
1.822845691382765665e+01, 9.008218976849539095e-01, 1.206523676600517847e+00
1.827655310621242535e+01, 9.007165973862758523e-01, 1.206528161252048426e+00
1.832464929859719405e+01, 9.006126092539771255e-01, 1.206532564857719425e+00
1.837274549098196275e+01, 9.005099173056068107e-01, 1.206536888870071156e+00
1.842084168336673500e+01, 9.004085057528723457e-01, 1.206541134713218000e+00
1.846893787575150370e+01, 9.003083589998043257e-01, 1.206545303783129519e+00
1.851703406813627240e+01, 9.002094615740060535e-01, 1.206549397483458907e+00
1.856513026052104109e+01, 9.001117981213672126e-01, 1.206553417227667957e+00
1.861322645290580979e+01, 9.000153535639762170e-01, 1.206557364354461814e+00
1.866132264529058205e+01, 8.999201130056725395e-01, 1.206561240177285388e+00
1.870941883767535074e+01, 8.998260617284459251e-01, 1.206565045985564133e+00
1.875751503006011944e+01, 8.997331851905251421e-01, 1.206568783045053328e+00
1.880561122244488814e+01, 8.996414690245035928e-01, 1.206572452598172029e+00
1.885370741482966039e+01, 8.995508990354970091e-01, 1.206576055864325925e+00
1.890180360721442909e+01, 8.994614611993381192e-01, 1.206579594040213088e+00
1.894989979959919779e+01, 8.993731416608042872e-01, 1.206583068300119077e+00
1.899799599198396649e+01, 8.992859267318805694e-01, 1.206586479796196931e+00
1.904609218436873874e+01, 8.991998028900577422e-01, 1.206589829658733626e+00
1.909418837675350744e+01, 8.991147567766636373e-01, 1.206593118996403646e+00
1.914228456913827614e+01, 8.990307751952307802e-01, 1.206596348896507465e+00
1.919038076152304484e+01, 8.989478451098977807e-01, 1.206599520425198246e+00
1.923847695390781709e+01, 8.988659536438451392e-01, 1.206602634627692572e+00
1.928657314629258579e+01, 8.987850880777662477e-01, 1.206605692528470275e+00
1.933466933867735449e+01, 8.987052358465106305e-01, 1.206608695132345588e+00
1.938276553106212319e+01, 8.986263844388480138e-01, 1.206611643471701578e+00
1.943086172344689189e+01, 8.985485215128327097e-01, 1.206614538551001647e+00
1.947895791583166414e+01, 8.984716349226987697e-01, 1.206617381333456196e+00
1.952705410821643284e+01, 8.983957126683606020e-01, 1.206620172764568011e+00
1.957515030060120154e+01, 8.983207428938053685e-01, 1.206622913772384731e+00
1.962324649298597024e+01, 8.982467138855135813e-01, 1.206625605267741541e+00
1.967134268537074249e+01, 8.981736140709066785e-01, 1.206628248144493876e+00
1.971943887775551119e+01, 8.981014320168210219e-01, 1.206630843279738574e+00
1.976753507014027988e+01, 8.980301564280100957e-01, 1.206633391534027933e+00
1.981563126252504858e+01, 8.979597761456731275e-01, 1.206635893751570432e+00
1.986372745490982084e+01, 8.978902801460109107e-01, 1.206638350760423473e+00
1.991182364729458953e+01, 8.978216575388091591e-01, 1.206640763372675229e+00
1.995991983967935823e+01, 8.977538975660485088e-01, 1.206643132384617179e+00
2.000801603206412693e+01, 8.976869896005423843e-01, 1.206645458576905083e+00
2.005611222444889918e+01, 8.976209231446007353e-01, 1.206647742714711535e+00
2.010420841683366788e+01, 8.975556878287227480e-01, 1.206649985547867621e+00
2.015230460921843658e+01, 8.974912734103146494e-01, 1.206652187810993926e+00
2.020040080160320528e+01, 8.974276697636931477e-01, 1.206654350230576656e+00
2.024849699398797398e+01, 8.973648668264613271e-01, 1.206656473566744436e+00
2.029659318637274623e+01, 8.973028546965796659e-01, 1.206658558535223857e+00
2.034468937875751493e+01, 8.972416236030360537e-01, 1.206660605829821709e+00
2.039278557114228363e+01, 8.971811638930948796e-01, 1.206662616131735533e+00
2.044088176352705233e+01, 8.971214660310211642e-01, 1.206664590109750135e+00
2.048897795591182458e+01, 8.970625205968266735e-01, 1.206666528420427653e+00
2.053707414829659328e+01, 8.970043182850401253e-01, 1.206668431708291411e+00
2.058517034068136198e+01, 8.969468499034989328e-01, 1.206670300606001778e+00
2.063326653306613068e+01, 8.968901063721658184e-01, 1.206672135734527140e+00
2.068136272545090293e+01, 8.968340787219670762e-01, 1.206673937703305555e+00
2.072945891783567163e+01, 8.967787580936538161e-01, 1.206675707110401952e+00
2.077755511022044033e+01, 8.967241357366878551e-01, 1.206677444542656907e+00
2.082565130260520903e+01, 8.966702030081480368e-01, 1.206679150575830084e+00
2.087374749498998128e+01, 8.966169513716624184e-01, 1.206680825774734567e+00
2.092184368737474998e+01, 8.965643723963606648e-01, 1.206682470693367204e+00
2.096993987975951867e+01, 8.965124577558523100e-01, 1.206684085875030732e+00
2.101803607214428737e+01, 8.964611992272252250e-01, 1.206685671852448349e+00
2.106613226452905963e+01, 8.964105886597087958e-01, 1.206687229156315322e+00
2.111422845691382832e+01, 8.963606179484464587e-01, 1.206688758322428612e+00
2.116232464929859702e+01, 8.963112791449192596e-01, 1.206690259860816683e+00
2.121042084168336572e+01, 8.962625644001396275e-01, 1.206691734271372551e+00
2.125851703406813442e+01, 8.962144659606203767e-01, 1.206693182044809021e+00
2.130661322645290667e+01, 8.961669761673157764e-01, 1.206694603662788579e+00
2.135470941883767537e+01, 8.961200874545791617e-01, 1.206695999598047742e+00
2.140280561122244407e+01, 8.960737923491393087e-01, 1.206697370314515849e+00
2.145090180360721277e+01, 8.960280834690943497e-01, 1.206698716267428084e+00
2.149899799599198502e+01, 8.959829535229237862e-01, 1.206700037903434053e+00
2.154709418837675372e+01, 8.959383953085187091e-01, 1.206701335660700813e+00
2.159519038076152242e+01, 8.958944017122286718e-01, 1.206702609969009465e+00
2.164328657314629112e+01, 8.958509657079282151e-01, 1.206703861249847742e+00
2.169138276553106337e+01, 8.958080803561001559e-01, 1.206705089916495943e+00
2.173947895791583207e+01, 8.957657388029368617e-01, 1.206706296374108867e+00
2.178757515030060077e+01, 8.957239342794599546e-01, 1.206707481019791750e+00
2.183567134268536947e+01, 8.956826601006575572e-01, 1.206708644242669992e+00
2.188376753507014172e+01, 8.956419096645464872e-01, 1.206709786423999065e+00
2.193186372745491042e+01, 8.956016764131080610e-01, 1.206710907955591772e+00
2.197995991983967912e+01, 8.955619538654000511e-01, 1.206712009223578796e+00
2.202805611222444782e+01, 8.955227356459430910e-01, 1.206713090594441873e+00
2.207615230460921651e+01, 8.954840154571400701e-01, 1.206714152427935227e+00
2.212424849699398877e+01, 8.954457870783971707e-01, 1.206715195077182612e+00
2.217234468937875747e+01, 8.954080443652585597e-01, 1.206716218888771452e+00
2.222044088176352616e+01, 8.953707812485569573e-01, 1.206717224202843219e+00
2.226853707414829486e+01, 8.953339917335776388e-01, 1.206718211353179804e+00
2.231663326653306711e+01, 8.952976698992378690e-01, 1.206719180667286562e+00
2.236472945891783581e+01, 8.952618098972802141e-01, 1.206720132466470696e+00
2.241282565130260451e+01, 8.952264059514817296e-01, 1.206721067065916309e+00
2.246092184368737321e+01, 8.951914523568761384e-01, 1.206721984774756118e+00
2.250901803607214546e+01, 8.951569434789923285e-01, 1.206722885896138298e+00
2.255711422845691416e+01, 8.951228737531060631e-01, 1.206723770727290868e+00
2.260521042084168286e+01, 8.950892376835073438e-01, 1.206724639559580980e+00
2.265330661322645156e+01, 8.950560298427818751e-01, 1.206725492678570655e+00
2.270140280561122381e+01, 8.950232448711072930e-01, 1.206726330364070288e+00
2.274949899799599251e+01, 8.949908774733194017e-01, 1.206727152891598154e+00
2.279759519038076121e+01, 8.949589223935864313e-01, 1.206727960547944623e+00
2.284569138276552991e+01, 8.949273744541412778e-01, 1.206728753606414850e+00
2.289378757515029861e+01, 8.948962285479418188e-01, 1.206729532331080490e+00
2.294188376753507086e+01, 8.948654796309751802e-01, 1.206730296981260109e+00
2.298997995991983956e+01, 8.948351227215615156e-01, 1.206731047811599566e+00
2.303807615230460826e+01, 8.948051528996709969e-01, 1.206731785072148400e+00
2.308617234468937696e+01, 8.947755653062530179e-01, 1.206732509008435095e+00
2.313426853707414921e+01, 8.947463551425777206e-01, 1.206733219861539697e+00
2.318236472945891791e+01, 8.947175176695897347e-01, 1.206733917868162864e+00
2.323046092184368661e+01, 8.946890482072754613e-01, 1.206734603260694483e+00
2.327855711422845530e+01, 8.946609421340414592e-01, 1.206735276267277834e+00
2.332665330661322756e+01, 8.946331948861061534e-01, 1.206735937111872659e+00
2.337474949899799626e+01, 8.946058019569034236e-01, 1.206736586014315549e+00
2.342284569138276495e+01, 8.945787588964994042e-01, 1.206737223190377239e+00
2.347094188376753365e+01, 8.945520613110207186e-01, 1.206737848851818562e+00
2.351903807615230590e+01, 8.945257048620964824e-01, 1.206738463206443068e+00
2.356713426853707460e+01, 8.944996852596310832e-01, 1.206739066458654808e+00
2.361523046092184330e+01, 8.944739982312398530e-01, 1.206739658811788685e+00
2.366332665330661200e+01, 8.944486395823979530e-01, 1.206740240463545666e+00
2.371142284569138425e+01, 8.944236051759574258e-01, 1.206740811607554642e+00
2.375951903807615295e+01, 8.943988909258794306e-01, 1.206741372433851378e+00
2.380761523046092165e+01, 8.943744927966378322e-01, 1.206741923128924920e+00
2.385571142284569035e+01, 8.943504068026324472e-01, 1.206742463875762894e+00
2.390380761523045905e+01, 8.943266290076118397e-01, 1.206742994853893247e+00
2.395190380761523130e+01, 8.943031555241049979e-01, 1.206743516239425773e+00
2.400000000000000000e+01, 8.942799825128626701e-01, 1.206744028205088970e+00
