-1.468561903811551161e+00,-1.468561903811551161e+00,5.200758307080319831e+00
-1.468561903811551161e+00,-1.393251036949420429e+00,4.720719109078166831e+00
-1.468561903811551161e+00,-1.317940170087289475e+00,4.304876932182577498e+00
-1.468561903811551161e+00,-1.242629303225158743e+00,3.948552785347954064e+00
-1.468561903811551161e+00,-1.167318436363027789e+00,3.647043981141918856e+00
-1.468561903811551161e+00,-1.092007569500897057e+00,3.395759218606326346e+00
-1.468561903811551161e+00,-1.016696702638766325e+00,3.190311565644621705e+00
-1.468561903811551161e+00,-9.413858357766353713e-01,3.026570492258175982e+00
-1.468561903811551161e+00,-8.660749689145045283e-01,2.900678348287852426e+00
-1.468561903811551161e+00,-7.907641020523736852e-01,2.809039071606873161e+00
-1.468561903811551161e+00,-7.154532351902428422e-01,2.748287373412503065e+00
-1.468561903811551161e+00,-6.401423683281119992e-01,2.715245687569986188e+00
-1.468561903811551161e+00,-5.648315014659812672e-01,2.706874511140409112e+00
-1.468561903811551161e+00,-4.895206346038504241e-01,2.720219979724463499e+00
-1.468561903811551161e+00,-4.142097677417195811e-01,2.752360930012433649e+00
-1.468561903811551161e+00,-3.388989008795886271e-01,2.800356424193128912e+00
-1.468561903811551161e+00,-2.635880340174578951e-01,2.861193837029423648e+00
-1.468561903811551161e+00,-1.882771671553271631e-01,2.931737474684809275e+00
-1.468561903811551161e+00,-1.129663002931962090e-01,3.008679474961406086e+00
-1.468561903811551161e+00,-3.765543343106547702e-02,3.088501821010010584e+00
-1.468561903811551161e+00,3.765543343106547702e-02,3.167479518408204076e+00
-1.468561903811551161e+00,1.129663002931962090e-01,3.241811069482730012e+00
-1.468561903811551161e+00,1.882771671553271631e-01,3.308094230808809932e+00
-1.468561903811551161e+00,2.635880340174578951e-01,3.364633080257568576e+00
-1.468561903811551161e+00,3.388989008795886271e-01,3.414631272886583968e+00
-1.468561903811551161e+00,4.142097677417195811e-01,3.475477183134850989e+00
-1.468561903811551161e+00,4.895206346038503131e-01,3.626273628440022101e+00
-1.468561903811551161e+00,5.648315014659810451e-01,4.189932066277004097e+00
-1.468561903811551161e+00,6.401423683281119992e-01,5.220313663221424427e+00
-1.468561903811551161e+00,7.154532351902429532e-01,5.951039152958320422e+00
-1.468561903811551161e+00,7.907641020523739073e-01,6.346528497466366936e+00
-1.468561903811551161e+00,8.660749689145044172e-01,6.573659467380010391e+00
-1.468561903811551161e+00,9.413858357766353713e-01,6.733188059640470513e+00
-1.468561903811551161e+00,1.016696702638766325e+00,6.877130895278060763e+00
-1.468561903811551161e+00,1.092007569500896835e+00,7.031188374486766257e+00
-1.468561903811551161e+00,1.167318436363027789e+00,7.208337817447233675e+00
-1.468561903811551161e+00,1.242629303225158743e+00,7.415899703460252290e+00
-1.468561903811551161e+00,1.317940170087289697e+00,7.658935176173250703e+00
-1.468561903811551161e+00,1.393251036949420207e+00,7.941852496414977480e+00
-1.468561903811551161e+00,1.468561903811551161e+00,8.269186758668011450e+00
-1.393251036949420429e+00,-1.468561903811551161e+00,5.386991512770812562e+00
-1.393251036949420429e+00,-1.393251036949420429e+00,4.858182508375822550e+00
-1.393251036949420429e+00,-1.317940170087289475e+00,4.396864434427749657e+00
